Zuzana;Caputova;722
Maros;Sefcovic;483
Zuzana;Caputova;322
Maros;Sefcovic;395
Zuzana;Caputova;299
Maros;Sefcovic;248
Zuzana;Caputova;200
Maros;Sefcovic;284
Zuzana;Caputova;738
Maros;Sefcovic;844
Zuzana;Caputova;311
Maros;Sefcovic;311
Zuzana;Caputova;387
Maros;Sefcovic;421
Zuzana;Caputova;35
Maros;Sefcovic;98
Zuzana;Caputova;140
Maros;Sefcovic;135
Zuzana;Caputova;226
Maros;Sefcovic;344
Zuzana;Caputova;383
Maros;Sefcovic;212
Zuzana;Caputova;9371
Maros;Sefcovic;7458
Zuzana;Caputova;75
Maros;Sefcovic;151
Zuzana;Caputova;287
Maros;Sefcovic;211
Zuzana;Caputova;82
Maros;Sefcovic;207
Zuzana;Caputova;278
Maros;Sefcovic;344
Zuzana;Caputova;59
Maros;Sefcovic;104
Zuzana;Caputova;61
Maros;Sefcovic;90
Zuzana;Caputova;35
Maros;Sefcovic;60
Zuzana;Caputova;291
Maros;Sefcovic;157
Zuzana;Caputova;215
Maros;Sefcovic;502
Zuzana;Caputova;86
Maros;Sefcovic;97
Zuzana;Caputova;287
Maros;Sefcovic;366
Zuzana;Caputova;89
Maros;Sefcovic;180
Zuzana;Caputova;254
Maros;Sefcovic;296
Zuzana;Caputova;117
Maros;Sefcovic;105
Zuzana;Caputova;89
Maros;Sefcovic;155
Zuzana;Caputova;4215
Maros;Sefcovic;3962
Zuzana;Caputova;141
Maros;Sefcovic;213
Zuzana;Caputova;97
Maros;Sefcovic;293
Zuzana;Caputova;959
Maros;Sefcovic;1143
Zuzana;Caputova;120
Maros;Sefcovic;119
Zuzana;Caputova;371
Maros;Sefcovic;630
Zuzana;Caputova;160
Maros;Sefcovic;264
Zuzana;Caputova;24
Maros;Sefcovic;50
Zuzana;Caputova;388
Maros;Sefcovic;516
Zuzana;Caputova;124
Maros;Sefcovic;216
Zuzana;Caputova;2399
Maros;Sefcovic;2068
Zuzana;Caputova;350
Maros;Sefcovic;475
Zuzana;Caputova;62
Maros;Sefcovic;83
Zuzana;Caputova;157
Maros;Sefcovic;134
Zuzana;Caputova;86
Maros;Sefcovic;203
Zuzana;Caputova;17
Maros;Sefcovic;75
Zuzana;Caputova;84
Maros;Sefcovic;139
Zuzana;Caputova;212
Maros;Sefcovic;163
Zuzana;Caputova;150
Maros;Sefcovic;144
Zuzana;Caputova;99
Maros;Sefcovic;136
Zuzana;Caputova;461
Maros;Sefcovic;589
Zuzana;Caputova;469
Maros;Sefcovic;387
Zuzana;Caputova;242
Maros;Sefcovic;193
Zuzana;Caputova;474
Maros;Sefcovic;681
Zuzana;Caputova;89
Maros;Sefcovic;64
Zuzana;Caputova;456
Maros;Sefcovic;548
Zuzana;Caputova;81
Maros;Sefcovic;114
Zuzana;Caputova;355
Maros;Sefcovic;354
Zuzana;Caputova;210
Maros;Sefcovic;199
Zuzana;Caputova;134
Maros;Sefcovic;162
Zuzana;Caputova;85
Maros;Sefcovic;87
Zuzana;Caputova;353
Maros;Sefcovic;330
Zuzana;Caputova;265
Maros;Sefcovic;210
Zuzana;Caputova;184
Maros;Sefcovic;138
Zuzana;Caputova;1320
Maros;Sefcovic;1028
Zuzana;Caputova;157
Maros;Sefcovic;120
Zuzana;Caputova;224
Maros;Sefcovic;416
Zuzana;Caputova;96
Maros;Sefcovic;65
Zuzana;Caputova;29
Maros;Sefcovic;52
Zuzana;Caputova;174
Maros;Sefcovic;206
Zuzana;Caputova;223
Maros;Sefcovic;215
Zuzana;Caputova;504
Maros;Sefcovic;365
Zuzana;Caputova;329
Maros;Sefcovic;284
Zuzana;Caputova;121
Maros;Sefcovic;62
Zuzana;Caputova;803
Maros;Sefcovic;716
Zuzana;Caputova;889
Maros;Sefcovic;582
Zuzana;Caputova;226
Maros;Sefcovic;262
Zuzana;Caputova;160
Maros;Sefcovic;130
Zuzana;Caputova;695
Maros;Sefcovic;577
Zuzana;Caputova;1173
Maros;Sefcovic;809
Zuzana;Caputova;14568
Maros;Sefcovic;8307
Zuzana;Caputova;182
Maros;Sefcovic;134
Zuzana;Caputova;191
Maros;Sefcovic;127
Zuzana;Caputova;276
Maros;Sefcovic;203
Zuzana;Caputova;252
Maros;Sefcovic;79
Zuzana;Caputova;293
Maros;Sefcovic;117
Zuzana;Caputova;58
Maros;Sefcovic;10
Zuzana;Caputova;42
Maros;Sefcovic;6
Zuzana;Caputova;89
Maros;Sefcovic;23
Zuzana;Caputova;106
Maros;Sefcovic;35
Zuzana;Caputova;134
Maros;Sefcovic;82
Zuzana;Caputova;174
Maros;Sefcovic;32
Zuzana;Caputova;60
Maros;Sefcovic;50
Zuzana;Caputova;200
Maros;Sefcovic;222
Zuzana;Caputova;57
Maros;Sefcovic;20
Zuzana;Caputova;1384
Maros;Sefcovic;597
Zuzana;Caputova;185
Maros;Sefcovic;74
Zuzana;Caputova;405
Maros;Sefcovic;104
Zuzana;Caputova;231
Maros;Sefcovic;109
Zuzana;Caputova;233
Maros;Sefcovic;86
Zuzana;Caputova;62
Maros;Sefcovic;12
Zuzana;Caputova;1502
Maros;Sefcovic;337
Zuzana;Caputova;5719
Maros;Sefcovic;2175
Zuzana;Caputova;108
Maros;Sefcovic;25
Zuzana;Caputova;64
Maros;Sefcovic;18
Zuzana;Caputova;291
Maros;Sefcovic;125
Zuzana;Caputova;65
Maros;Sefcovic;20
Zuzana;Caputova;106
Maros;Sefcovic;44
Zuzana;Caputova;80
Maros;Sefcovic;27
Zuzana;Caputova;14
Maros;Sefcovic;18
Zuzana;Caputova;747
Maros;Sefcovic;200
Zuzana;Caputova;135
Maros;Sefcovic;40
Zuzana;Caputova;106
Maros;Sefcovic;30
Zuzana;Caputova;439
Maros;Sefcovic;124
Zuzana;Caputova;95
Maros;Sefcovic;24
Zuzana;Caputova;164
Maros;Sefcovic;32
Zuzana;Caputova;370
Maros;Sefcovic;215
Zuzana;Caputova;84
Maros;Sefcovic;119
Zuzana;Caputova;93
Maros;Sefcovic;53
Zuzana;Caputova;80
Maros;Sefcovic;26
Zuzana;Caputova;135
Maros;Sefcovic;31
Zuzana;Caputova;58
Maros;Sefcovic;26
Zuzana;Caputova;56
Maros;Sefcovic;22
Zuzana;Caputova;257
Maros;Sefcovic;64
Zuzana;Caputova;204
Maros;Sefcovic;86
Zuzana;Caputova;38
Maros;Sefcovic;20
Zuzana;Caputova;157
Maros;Sefcovic;213
Zuzana;Caputova;101
Maros;Sefcovic;55
Zuzana;Caputova;18
Maros;Sefcovic;24
Zuzana;Caputova;36
Maros;Sefcovic;40
Zuzana;Caputova;61
Maros;Sefcovic;39
Zuzana;Caputova;65
Maros;Sefcovic;65
Zuzana;Caputova;186
Maros;Sefcovic;210
Zuzana;Caputova;84
Maros;Sefcovic;112
Zuzana;Caputova;132
Maros;Sefcovic;54
Zuzana;Caputova;213
Maros;Sefcovic;80
Zuzana;Caputova;73
Maros;Sefcovic;76
Zuzana;Caputova;116
Maros;Sefcovic;44
Zuzana;Caputova;59
Maros;Sefcovic;23
Zuzana;Caputova;126
Maros;Sefcovic;137
Zuzana;Caputova;48
Maros;Sefcovic;53
Zuzana;Caputova;64
Maros;Sefcovic;93
Zuzana;Caputova;161
Maros;Sefcovic;70
Zuzana;Caputova;80
Maros;Sefcovic;62
Zuzana;Caputova;76
Maros;Sefcovic;52
Zuzana;Caputova;49
Maros;Sefcovic;66
Zuzana;Caputova;187
Maros;Sefcovic;71
Zuzana;Caputova;102
Maros;Sefcovic;58
Zuzana;Caputova;110
Maros;Sefcovic;38
Zuzana;Caputova;48
Maros;Sefcovic;29
Zuzana;Caputova;61
Maros;Sefcovic;26
Zuzana;Caputova;199
Maros;Sefcovic;125
Zuzana;Caputova;304
Maros;Sefcovic;292
Zuzana;Caputova;134
Maros;Sefcovic;104
Zuzana;Caputova;42
Maros;Sefcovic;48
Zuzana;Caputova;40
Maros;Sefcovic;28
Zuzana;Caputova;105
Maros;Sefcovic;40
Zuzana;Caputova;32
Maros;Sefcovic;49
Zuzana;Caputova;9
Maros;Sefcovic;10
Zuzana;Caputova;216
Maros;Sefcovic;104
Zuzana;Caputova;438
Maros;Sefcovic;183
Zuzana;Caputova;106
Maros;Sefcovic;24
Zuzana;Caputova;304
Maros;Sefcovic;470
Zuzana;Caputova;135
Maros;Sefcovic;127
Zuzana;Caputova;30
Maros;Sefcovic;34
Zuzana;Caputova;69
Maros;Sefcovic;47
Zuzana;Caputova;85
Maros;Sefcovic;107
Zuzana;Caputova;7668
Maros;Sefcovic;3868
Zuzana;Caputova;116
Maros;Sefcovic;116
Zuzana;Caputova;60
Maros;Sefcovic;21
Zuzana;Caputova;9
Maros;Sefcovic;49
Zuzana;Caputova;68
Maros;Sefcovic;55
Zuzana;Caputova;48
Maros;Sefcovic;73
Zuzana;Caputova;21
Maros;Sefcovic;9
Zuzana;Caputova;155
Maros;Sefcovic;58
Zuzana;Caputova;282
Maros;Sefcovic;321
Zuzana;Caputova;175
Maros;Sefcovic;134
Zuzana;Caputova;62
Maros;Sefcovic;66
Zuzana;Caputova;83
Maros;Sefcovic;38
Zuzana;Caputova;53
Maros;Sefcovic;25
Zuzana;Caputova;34
Maros;Sefcovic;41
Zuzana;Caputova;240
Maros;Sefcovic;138
Zuzana;Caputova;88
Maros;Sefcovic;103
Zuzana;Caputova;155
Maros;Sefcovic;166
Zuzana;Caputova;186
Maros;Sefcovic;97
Zuzana;Caputova;317
Maros;Sefcovic;320
Zuzana;Caputova;277
Maros;Sefcovic;322
Zuzana;Caputova;118
Maros;Sefcovic;108
Zuzana;Caputova;78
Maros;Sefcovic;28
Zuzana;Caputova;67
Maros;Sefcovic;25
Zuzana;Caputova;40
Maros;Sefcovic;18
Zuzana;Caputova;43
Maros;Sefcovic;23
Zuzana;Caputova;304
Maros;Sefcovic;347
Zuzana;Caputova;1168
Maros;Sefcovic;461
Zuzana;Caputova;16
Maros;Sefcovic;14
Zuzana;Caputova;138
Maros;Sefcovic;88
Zuzana;Caputova;72
Maros;Sefcovic;47
Zuzana;Caputova;409
Maros;Sefcovic;146
Zuzana;Caputova;48
Maros;Sefcovic;21
Zuzana;Caputova;671
Maros;Sefcovic;701
Zuzana;Caputova;95
Maros;Sefcovic;64
Zuzana;Caputova;34
Maros;Sefcovic;14
Zuzana;Caputova;38
Maros;Sefcovic;14
Zuzana;Caputova;148
Maros;Sefcovic;133
Zuzana;Caputova;198
Maros;Sefcovic;71
Zuzana;Caputova;145
Maros;Sefcovic;64
Zuzana;Caputova;209
Maros;Sefcovic;191
Zuzana;Caputova;110
Maros;Sefcovic;45
Zuzana;Caputova;36
Maros;Sefcovic;23
Zuzana;Caputova;60
Maros;Sefcovic;9
Zuzana;Caputova;114
Maros;Sefcovic;49
Zuzana;Caputova;1497
Maros;Sefcovic;489
Zuzana;Caputova;219
Maros;Sefcovic;221
Zuzana;Caputova;34
Maros;Sefcovic;15
Zuzana;Caputova;204
Maros;Sefcovic;286
Zuzana;Caputova;173
Maros;Sefcovic;181
Zuzana;Caputova;100
Maros;Sefcovic;82
Zuzana;Caputova;93
Maros;Sefcovic;51
Zuzana;Caputova;545
Maros;Sefcovic;232
Zuzana;Caputova;677
Maros;Sefcovic;602
Zuzana;Caputova;115
Maros;Sefcovic;147
Zuzana;Caputova;154
Maros;Sefcovic;236
Zuzana;Caputova;294
Maros;Sefcovic;89
Zuzana;Caputova;153
Maros;Sefcovic;183
Zuzana;Caputova;88
Maros;Sefcovic;58
Zuzana;Caputova;112
Maros;Sefcovic;116
Zuzana;Caputova;212
Maros;Sefcovic;71
Zuzana;Caputova;317
Maros;Sefcovic;299
Zuzana;Caputova;167
Maros;Sefcovic;186
Zuzana;Caputova;102
Maros;Sefcovic;29
Zuzana;Caputova;106
Maros;Sefcovic;102
Zuzana;Caputova;518
Maros;Sefcovic;420
Zuzana;Caputova;339
Maros;Sefcovic;386
Zuzana;Caputova;406
Maros;Sefcovic;221
Zuzana;Caputova;161
Maros;Sefcovic;134
Zuzana;Caputova;31
Maros;Sefcovic;52
Zuzana;Caputova;289
Maros;Sefcovic;122
Zuzana;Caputova;375
Maros;Sefcovic;96
Zuzana;Caputova;402
Maros;Sefcovic;492
Zuzana;Caputova;130
Maros;Sefcovic;210
Zuzana;Caputova;43
Maros;Sefcovic;64
Zuzana;Caputova;176
Maros;Sefcovic;192
Zuzana;Caputova;484
Maros;Sefcovic;378
Zuzana;Caputova;43
Maros;Sefcovic;70
Zuzana;Caputova;53
Maros;Sefcovic;88
Zuzana;Caputova;79
Maros;Sefcovic;105
Zuzana;Caputova;222
Maros;Sefcovic;133
Zuzana;Caputova;79
Maros;Sefcovic;101
Zuzana;Caputova;392
Maros;Sefcovic;465
Zuzana;Caputova;18098
Maros;Sefcovic;12455
Zuzana;Caputova;567
Maros;Sefcovic;246
Zuzana;Caputova;220
Maros;Sefcovic;244
Zuzana;Caputova;202
Maros;Sefcovic;304
Zuzana;Caputova;66
Maros;Sefcovic;63
Zuzana;Caputova;202
Maros;Sefcovic;174
Zuzana;Caputova;243
Maros;Sefcovic;110
Zuzana;Caputova;112
Maros;Sefcovic;123
Zuzana;Caputova;327
Maros;Sefcovic;368
Zuzana;Caputova;113
Maros;Sefcovic;177
Zuzana;Caputova;178
Maros;Sefcovic;233
Zuzana;Caputova;50
Maros;Sefcovic;67
Zuzana;Caputova;288
Maros;Sefcovic;95
Zuzana;Caputova;107
Maros;Sefcovic;144
Zuzana;Caputova;55
Maros;Sefcovic;73
Zuzana;Caputova;48
Maros;Sefcovic;40
Zuzana;Caputova;117
Maros;Sefcovic;118
Zuzana;Caputova;72
Maros;Sefcovic;60
Zuzana;Caputova;742
Maros;Sefcovic;647
Zuzana;Caputova;369
Maros;Sefcovic;86
Zuzana;Caputova;356
Maros;Sefcovic;255
Zuzana;Caputova;264
Maros;Sefcovic;246
Zuzana;Caputova;1588
Maros;Sefcovic;1462
Zuzana;Caputova;455
Maros;Sefcovic;409
Zuzana;Caputova;340
Maros;Sefcovic;411
Zuzana;Caputova;292
Maros;Sefcovic;102
Zuzana;Caputova;57
Maros;Sefcovic;86
Zuzana;Caputova;228
Maros;Sefcovic;278
Zuzana;Caputova;86
Maros;Sefcovic;116
Zuzana;Caputova;75
Maros;Sefcovic;72
Zuzana;Caputova;208
Maros;Sefcovic;258
Zuzana;Caputova;160
Maros;Sefcovic;291
Zuzana;Caputova;115
Maros;Sefcovic;141
Zuzana;Caputova;67
Maros;Sefcovic;114
Zuzana;Caputova;127
Maros;Sefcovic;214
Zuzana;Caputova;76
Maros;Sefcovic;119
Zuzana;Caputova;141
Maros;Sefcovic;83
Zuzana;Caputova;79
Maros;Sefcovic;165
Zuzana;Caputova;228
Maros;Sefcovic;191
Zuzana;Caputova;53
Maros;Sefcovic;51
Zuzana;Caputova;99
Maros;Sefcovic;124
Zuzana;Caputova;93
Maros;Sefcovic;103
Zuzana;Caputova;114
Maros;Sefcovic;141
Zuzana;Caputova;94
Maros;Sefcovic;145
Zuzana;Caputova;114
Maros;Sefcovic;128
Zuzana;Caputova;201
Maros;Sefcovic;291
Zuzana;Caputova;157
Maros;Sefcovic;208
Zuzana;Caputova;259
Maros;Sefcovic;372
Zuzana;Caputova;117
Maros;Sefcovic;188
Zuzana;Caputova;128
Maros;Sefcovic;196
Zuzana;Caputova;218
Maros;Sefcovic;292
Zuzana;Caputova;551
Maros;Sefcovic;576
Zuzana;Caputova;128
Maros;Sefcovic;244
Zuzana;Caputova;55
Maros;Sefcovic;141
Zuzana;Caputova;83
Maros;Sefcovic;115
Zuzana;Caputova;155
Maros;Sefcovic;237
Zuzana;Caputova;2076
Maros;Sefcovic;2212
Zuzana;Caputova;26
Maros;Sefcovic;68
Zuzana;Caputova;76
Maros;Sefcovic;100
Zuzana;Caputova;274
Maros;Sefcovic;378
Zuzana;Caputova;331
Maros;Sefcovic;118
Zuzana;Caputova;49
Maros;Sefcovic;22
Zuzana;Caputova;596
Maros;Sefcovic;749
Zuzana;Caputova;173
Maros;Sefcovic;62
Zuzana;Caputova;55
Maros;Sefcovic;43
Zuzana;Caputova;269
Maros;Sefcovic;58
Zuzana;Caputova;111
Maros;Sefcovic;69
Zuzana;Caputova;114
Maros;Sefcovic;130
Zuzana;Caputova;49
Maros;Sefcovic;38
Zuzana;Caputova;45
Maros;Sefcovic;83
Zuzana;Caputova;122
Maros;Sefcovic;202
Zuzana;Caputova;89
Maros;Sefcovic;166
Zuzana;Caputova;180
Maros;Sefcovic;407
Zuzana;Caputova;277
Maros;Sefcovic;85
Zuzana;Caputova;974
Maros;Sefcovic;237
Zuzana;Caputova;313
Maros;Sefcovic;100
Zuzana;Caputova;163
Maros;Sefcovic;215
Zuzana;Caputova;67
Maros;Sefcovic;27
Zuzana;Caputova;222
Maros;Sefcovic;189
Zuzana;Caputova;118
Maros;Sefcovic;167
Zuzana;Caputova;125
Maros;Sefcovic;117
Zuzana;Caputova;142
Maros;Sefcovic;63
Zuzana;Caputova;150
Maros;Sefcovic;59
Zuzana;Caputova;97
Maros;Sefcovic;261
Zuzana;Caputova;171
Maros;Sefcovic;227
Zuzana;Caputova;464
Maros;Sefcovic;814
Zuzana;Caputova;176
Maros;Sefcovic;53
Zuzana;Caputova;51
Maros;Sefcovic;29
Zuzana;Caputova;154
Maros;Sefcovic;321
Zuzana;Caputova;61
Maros;Sefcovic;18
Zuzana;Caputova;25
Maros;Sefcovic;28
Zuzana;Caputova;43
Maros;Sefcovic;17
Zuzana;Caputova;199
Maros;Sefcovic;418
Zuzana;Caputova;92
Maros;Sefcovic;186
Zuzana;Caputova;132
Maros;Sefcovic;325
Zuzana;Caputova;262
Maros;Sefcovic;71
Zuzana;Caputova;154
Maros;Sefcovic;82
Zuzana;Caputova;116
Maros;Sefcovic;26
Zuzana;Caputova;8998
Maros;Sefcovic;3821
Zuzana;Caputova;139
Maros;Sefcovic;45
Zuzana;Caputova;556
Maros;Sefcovic;581
Zuzana;Caputova;31
Maros;Sefcovic;19
Zuzana;Caputova;204
Maros;Sefcovic;270
Zuzana;Caputova;140
Maros;Sefcovic;44
Zuzana;Caputova;109
Maros;Sefcovic;199
Zuzana;Caputova;137
Maros;Sefcovic;225
Zuzana;Caputova;102
Maros;Sefcovic;44
Zuzana;Caputova;94
Maros;Sefcovic;35
Zuzana;Caputova;157
Maros;Sefcovic;246
Zuzana;Caputova;46
Maros;Sefcovic;20
Zuzana;Caputova;263
Maros;Sefcovic;61
Zuzana;Caputova;338
Maros;Sefcovic;120
Zuzana;Caputova;59
Maros;Sefcovic;22
Zuzana;Caputova;1841
Maros;Sefcovic;746
Zuzana;Caputova;1481
Maros;Sefcovic;1896
Zuzana;Caputova;191
Maros;Sefcovic;224
Zuzana;Caputova;936
Maros;Sefcovic;258
Zuzana;Caputova;172
Maros;Sefcovic;427
Zuzana;Caputova;233
Maros;Sefcovic;342
Zuzana;Caputova;728
Maros;Sefcovic;181
Zuzana;Caputova;41
Maros;Sefcovic;105
Zuzana;Caputova;303
Maros;Sefcovic;98
Zuzana;Caputova;469
Maros;Sefcovic;136
Zuzana;Caputova;329
Maros;Sefcovic;49
Zuzana;Caputova;220
Maros;Sefcovic;222
Zuzana;Caputova;355
Maros;Sefcovic;233
Zuzana;Caputova;536
Maros;Sefcovic;98
Zuzana;Caputova;691
Maros;Sefcovic;661
Zuzana;Caputova;375
Maros;Sefcovic;151
Zuzana;Caputova;311
Maros;Sefcovic;69
Zuzana;Caputova;5576
Maros;Sefcovic;2241
Zuzana;Caputova;685
Maros;Sefcovic;143
Zuzana;Caputova;537
Maros;Sefcovic;244
Zuzana;Caputova;500
Maros;Sefcovic;110
Zuzana;Caputova;218
Maros;Sefcovic;62
Zuzana;Caputova;14
Maros;Sefcovic;55
Zuzana;Caputova;49
Maros;Sefcovic;92
Zuzana;Caputova;48
Maros;Sefcovic;33
Zuzana;Caputova;40
Maros;Sefcovic;105
Zuzana;Caputova;227
Maros;Sefcovic;457
Zuzana;Caputova;62
Maros;Sefcovic;115
Zuzana;Caputova;42
Maros;Sefcovic;83
Zuzana;Caputova;84
Maros;Sefcovic;139
Zuzana;Caputova;21
Maros;Sefcovic;88
Zuzana;Caputova;56
Maros;Sefcovic;67
Zuzana;Caputova;186
Maros;Sefcovic;274
Zuzana;Caputova;86
Maros;Sefcovic;105
Zuzana;Caputova;123
Maros;Sefcovic;306
Zuzana;Caputova;130
Maros;Sefcovic;210
Zuzana;Caputova;296
Maros;Sefcovic;312
Zuzana;Caputova;68
Maros;Sefcovic;162
Zuzana;Caputova;100
Maros;Sefcovic;138
Zuzana;Caputova;173
Maros;Sefcovic;306
Zuzana;Caputova;163
Maros;Sefcovic;344
Zuzana;Caputova;46
Maros;Sefcovic;67
Zuzana;Caputova;261
Maros;Sefcovic;355
Zuzana;Caputova;89
Maros;Sefcovic;166
Zuzana;Caputova;54
Maros;Sefcovic;71
Zuzana;Caputova;219
Maros;Sefcovic;394
Zuzana;Caputova;37
Maros;Sefcovic;55
Zuzana;Caputova;73
Maros;Sefcovic;125
Zuzana;Caputova;170
Maros;Sefcovic;198
Zuzana;Caputova;49
Maros;Sefcovic;94
Zuzana;Caputova;168
Maros;Sefcovic;267
Zuzana;Caputova;111
Maros;Sefcovic;179
Zuzana;Caputova;52
Maros;Sefcovic;67
Zuzana;Caputova;112
Maros;Sefcovic;177
Zuzana;Caputova;40
Maros;Sefcovic;77
Zuzana;Caputova;44
Maros;Sefcovic;81
Zuzana;Caputova;370
Maros;Sefcovic;433
Zuzana;Caputova;117
Maros;Sefcovic;191
Zuzana;Caputova;204
Maros;Sefcovic;265
Zuzana;Caputova;364
Maros;Sefcovic;344
Zuzana;Caputova;81
Maros;Sefcovic;80
Zuzana;Caputova;355
Maros;Sefcovic;516
Zuzana;Caputova;43
Maros;Sefcovic;65
Zuzana;Caputova;70
Maros;Sefcovic;114
Zuzana;Caputova;32
Maros;Sefcovic;44
Zuzana;Caputova;63
Maros;Sefcovic;92
Zuzana;Caputova;109
Maros;Sefcovic;202
Zuzana;Caputova;4119
Maros;Sefcovic;4906
Zuzana;Caputova;312
Maros;Sefcovic;282
Zuzana;Caputova;46
Maros;Sefcovic;87
Zuzana;Caputova;202
Maros;Sefcovic;308
Zuzana;Caputova;94
Maros;Sefcovic;191
Zuzana;Caputova;288
Maros;Sefcovic;360
Zuzana;Caputova;80
Maros;Sefcovic;120
Zuzana;Caputova;35
Maros;Sefcovic;71
Zuzana;Caputova;75
Maros;Sefcovic;118
Zuzana;Caputova;2599
Maros;Sefcovic;4458
Zuzana;Caputova;384
Maros;Sefcovic;968
Zuzana;Caputova;61
Maros;Sefcovic;114
Zuzana;Caputova;117
Maros;Sefcovic;274
Zuzana;Caputova;181
Maros;Sefcovic;376
Zuzana;Caputova;53
Maros;Sefcovic;136
Zuzana;Caputova;255
Maros;Sefcovic;332
Zuzana;Caputova;637
Maros;Sefcovic;1613
Zuzana;Caputova;393
Maros;Sefcovic;381
Zuzana;Caputova;216
Maros;Sefcovic;542
Zuzana;Caputova;218
Maros;Sefcovic;383
Zuzana;Caputova;572
Maros;Sefcovic;1163
Zuzana;Caputova;147
Maros;Sefcovic;260
Zuzana;Caputova;45
Maros;Sefcovic;169
Zuzana;Caputova;620
Maros;Sefcovic;1239
Zuzana;Caputova;431
Maros;Sefcovic;1180
Zuzana;Caputova;209
Maros;Sefcovic;729
Zuzana;Caputova;288
Maros;Sefcovic;579
Zuzana;Caputova;321
Maros;Sefcovic;670
Zuzana;Caputova;747
Maros;Sefcovic;1536
Zuzana;Caputova;272
Maros;Sefcovic;580
Zuzana;Caputova;143
Maros;Sefcovic;340
Zuzana;Caputova;139
Maros;Sefcovic;613
Zuzana;Caputova;112
Maros;Sefcovic;75
Zuzana;Caputova;232
Maros;Sefcovic;198
Zuzana;Caputova;4154
Maros;Sefcovic;2522
Zuzana;Caputova;123
Maros;Sefcovic;55
Zuzana;Caputova;261
Maros;Sefcovic;126
Zuzana;Caputova;257
Maros;Sefcovic;270
Zuzana;Caputova;97
Maros;Sefcovic;73
Zuzana;Caputova;75
Maros;Sefcovic;115
Zuzana;Caputova;186
Maros;Sefcovic;169
Zuzana;Caputova;61
Maros;Sefcovic;58
Zuzana;Caputova;82
Maros;Sefcovic;120
Zuzana;Caputova;112
Maros;Sefcovic;57
Zuzana;Caputova;225
Maros;Sefcovic;224
Zuzana;Caputova;378
Maros;Sefcovic;161
Zuzana;Caputova;26
Maros;Sefcovic;41
Zuzana;Caputova;170
Maros;Sefcovic;155
Zuzana;Caputova;32
Maros;Sefcovic;19
Zuzana;Caputova;92
Maros;Sefcovic;67
Zuzana;Caputova;175
Maros;Sefcovic;69
Zuzana;Caputova;131
Maros;Sefcovic;75
Zuzana;Caputova;271
Maros;Sefcovic;183
Zuzana;Caputova;206
Maros;Sefcovic;122
Zuzana;Caputova;488
Maros;Sefcovic;383
Zuzana;Caputova;315
Maros;Sefcovic;161
Zuzana;Caputova;82
Maros;Sefcovic;79
Zuzana;Caputova;50
Maros;Sefcovic;28
Zuzana;Caputova;514
Maros;Sefcovic;220
Zuzana;Caputova;26
Maros;Sefcovic;41
Zuzana;Caputova;22
Maros;Sefcovic;21
Zuzana;Caputova;515
Maros;Sefcovic;59
Zuzana;Caputova;246
Maros;Sefcovic;271
Zuzana;Caputova;74
Maros;Sefcovic;43
Zuzana;Caputova;77
Maros;Sefcovic;66
Zuzana;Caputova;43
Maros;Sefcovic;30
Zuzana;Caputova;269
Maros;Sefcovic;308
Zuzana;Caputova;28
Maros;Sefcovic;8
Zuzana;Caputova;89
Maros;Sefcovic;82
Zuzana;Caputova;94
Maros;Sefcovic;45
Zuzana;Caputova;86
Maros;Sefcovic;71
Zuzana;Caputova;30
Maros;Sefcovic;58
Zuzana;Caputova;102
Maros;Sefcovic;112
Zuzana;Caputova;110
Maros;Sefcovic;103
Zuzana;Caputova;72
Maros;Sefcovic;106
Zuzana;Caputova;42
Maros;Sefcovic;21
Zuzana;Caputova;164
Maros;Sefcovic;213
Zuzana;Caputova;123
Maros;Sefcovic;168
Zuzana;Caputova;153
Maros;Sefcovic;123
Zuzana;Caputova;18
Maros;Sefcovic;19
Zuzana;Caputova;70
Maros;Sefcovic;69
Zuzana;Caputova;97
Maros;Sefcovic;30
Zuzana;Caputova;1586
Maros;Sefcovic;1202
Zuzana;Caputova;356
Maros;Sefcovic;207
Zuzana;Caputova;7021
Maros;Sefcovic;4867
Zuzana;Caputova;136
Maros;Sefcovic;96
Zuzana;Caputova;307
Maros;Sefcovic;181
Zuzana;Caputova;182
Maros;Sefcovic;109
Zuzana;Caputova;192
Maros;Sefcovic;270
Zuzana;Caputova;60
Maros;Sefcovic;28
Zuzana;Caputova;20
Maros;Sefcovic;15
Zuzana;Caputova;39
Maros;Sefcovic;39
Zuzana;Caputova;72
Maros;Sefcovic;36
Zuzana;Caputova;237
Maros;Sefcovic;184
Zuzana;Caputova;192
Maros;Sefcovic;67
Zuzana;Caputova;47
Maros;Sefcovic;43
Zuzana;Caputova;260
Maros;Sefcovic;142
Zuzana;Caputova;276
Maros;Sefcovic;191
Zuzana;Caputova;54
Maros;Sefcovic;58
Zuzana;Caputova;191
Maros;Sefcovic;96
Zuzana;Caputova;143
Maros;Sefcovic;162
Zuzana;Caputova;64
Maros;Sefcovic;31
Zuzana;Caputova;107
Maros;Sefcovic;110
Zuzana;Caputova;137
Maros;Sefcovic;109
Zuzana;Caputova;180
Maros;Sefcovic;301
Zuzana;Caputova;15
Maros;Sefcovic;15
Zuzana;Caputova;63
Maros;Sefcovic;68
Zuzana;Caputova;123
Maros;Sefcovic;121
Zuzana;Caputova;196
Maros;Sefcovic;335
Zuzana;Caputova;68
Maros;Sefcovic;35
Zuzana;Caputova;391
