Muran;Revuca;Banskobystricky kraj;940;353;37.55;353;525987
Muranska Dlha Luka;Revuca;Banskobystricky kraj;675;304;45.03;304;525995
Muranska Huta;Revuca;Banskobystricky kraj;191;118;61.78;118;526002
Muranska Lehota;Revuca;Banskobystricky kraj;173;83;47.97;83;526011
Muranska Zdychava;Revuca;Banskobystricky kraj;193;93;48.18;93;526029
Nandraz;Revuca;Banskobystricky kraj;191;64;33.50;64;526037
Otrocok;Revuca;Banskobystricky kraj;244;102;41.80;102;515256
Ploske;Revuca;Banskobystricky kraj;62;25;40.32;25;515302
Polina;Revuca;Banskobystricky kraj;80;38;47.50;38;515311
Prihradzany;Revuca;Banskobystricky kraj;66;39;59.09;39;526100
Rakos;Revuca;Banskobystricky kraj;319;125;39.18;125;526118
Rasice;Revuca;Banskobystricky kraj;103;30;29.12;30;515361
Ratkova;Revuca;Banskobystricky kraj;431;131;30.39;131;515370
Ratkovske Bystre;Revuca;Banskobystricky kraj;268;120;44.77;120;515400
Revuca;Revuca;Banskobystricky kraj;9839;4029;40.94;4029;526142
Revucka Lehota;Revuca;Banskobystricky kraj;251;166;66.13;166;526151
Rybnik;Revuca;Banskobystricky kraj;108;21;19.44;21;515507
Sasa;Revuca;Banskobystricky kraj;118;40;33.89;40;557820
Sirk;Revuca;Banskobystricky kraj;861;261;30.31;261;526258
Skeresovo;Revuca;Banskobystricky kraj;172;60;34.88;60;515523
Sivetice;Revuca;Banskobystricky kraj;273;54;19.78;54;526304
Tornala;Revuca;Banskobystricky kraj;5783;1583;27.37;1583;515612
Turcok;Revuca;Banskobystricky kraj;206;74;35.92;74;526321
Visnove;Revuca;Banskobystricky kraj;49;18;36.73;18;515761
Ziar;Revuca;Banskobystricky kraj;98;38;38.77;38;515833
Abovce;Rimavska Sobota;Banskobystricky kraj;492;123;25.00;123;557757
Babinec;Rimavska Sobota;Banskobystricky kraj;60;35;58.33;35;514489
Barca;Rimavska Sobota;Banskobystricky kraj;361;83;22.99;83;514501
Batka;Rimavska Sobota;Banskobystricky kraj;694;239;34.43;239;514519
Belin;Rimavska Sobota;Banskobystricky kraj;137;43;31.38;43;514535
Blhovce;Rimavska Sobota;Banskobystricky kraj;602;107;17.77;107;514543
Bottovo;Rimavska Sobota;Banskobystricky kraj;164;86;52.43;86;514551
Budikovany;Rimavska Sobota;Banskobystricky kraj;50;23;46.00;23;514586
Cakov;Rimavska Sobota;Banskobystricky kraj;228;74;32.45;74;514594
Cerencany;Rimavska Sobota;Banskobystricky kraj;465;253;54.40;253;514608
Cierny Potok;Rimavska Sobota;Banskobystricky kraj;118;66;55.93;66;514616
Ciz;Rimavska Sobota;Banskobystricky kraj;556;194;34.89;194;514624
Dolne Zahorany;Rimavska Sobota;Banskobystricky kraj;158;63;39.87;63;514632
Drazice;Rimavska Sobota;Banskobystricky kraj;186;43;23.11;43;514641
Driencany;Rimavska Sobota;Banskobystricky kraj;164;85;51.82;85;514659
Drna;Rimavska Sobota;Banskobystricky kraj;145;63;43.44;63;514667
Dubno;Rimavska Sobota;Banskobystricky kraj;131;28;21.37;28;514683
Dubovec;Rimavska Sobota;Banskobystricky kraj;393;78;19.84;78;514691
Dulovo;Rimavska Sobota;Banskobystricky kraj;147;53;36.05;53;557919
Figa;Rimavska Sobota;Banskobystricky kraj;329;91;27.65;91;514713
Gemercek;Rimavska Sobota;Banskobystricky kraj;80;25;31.25;25;514730
Gemerske Dechtare;Rimavska Sobota;Banskobystricky kraj;347;112;32.27;112;514764
Gemerske Michalovce;Rimavska Sobota;Banskobystricky kraj;75;26;34.66;26;557889
Gemersky Jablonec;Rimavska Sobota;Banskobystricky kraj;574;121;21.8;121;514781
Gortva;Rimavska Sobota;Banskobystricky kraj;386;49;12.69;49;514799
Hajnacka;Rimavska Sobota;Banskobystricky kraj;941;255;27.9;255;514811
Hnusùa;Rimavska Sobota;Banskobystricky kraj;5490;1910;34.79;1910;514829
Hodejov;Rimavska Sobota;Banskobystricky kraj;1110;248;22.34;248;514837
Hodejovec;Rimavska Sobota;Banskobystricky kraj;152;58;38.15;58;514845
Horne Zahorany;Rimavska Sobota;Banskobystricky kraj;100;61;61.00;61;514853
Hostice;Rimavska Sobota;Banskobystricky kraj;700;134;19.14;134;514861
Hostisovce;Rimavska Sobota;Banskobystricky kraj;160;39;24.37;39;514870
Hrachovo;Rimavska Sobota;Banskobystricky kraj;679;360;53.01;360;514888
Hrusovo;Rimavska Sobota;Banskobystricky kraj;169;93;55.02;93;514926
Hubovo;Rimavska Sobota;Banskobystricky kraj;111;27;24.32;27;514934
Husina;Rimavska Sobota;Banskobystricky kraj;401;91;22.69;91;514942
Chanava;Rimavska Sobota;Banskobystricky kraj;560;152;27.14;152;514951
Chramec;Rimavska Sobota;Banskobystricky kraj;313;61;19.48;61;514969
Ivanice;Rimavska Sobota;Banskobystricky kraj;187;62;33.15;62;514985
Janice;Rimavska Sobota;Banskobystricky kraj;171;33;19.29;33;514993
Jesenske;Rimavska Sobota;Banskobystricky kraj;1776;469;26.40;469;515001
Jestice;Rimavska Sobota;Banskobystricky kraj;120;27;22.50;27;515019
Kalosa;Rimavska Sobota;Banskobystricky kraj;555;158;28.46;158;515027
Kesovce;Rimavska Sobota;Banskobystricky kraj;160;14;8.75;14;515035
Klenovec;Rimavska Sobota;Banskobystricky kraj;2434;1019;41.86;1018;515043
Kociha;Rimavska Sobota;Banskobystricky kraj;165;91;55.15;91;515051
Konradovce;Rimavska Sobota;Banskobystricky kraj;246;49;19.91;49;515060
Kral;Rimavska Sobota;Banskobystricky kraj;725;223;30.75;223;515078
Kraskovo;Rimavska Sobota;Banskobystricky kraj;100;56;56.00;56;515086
Krokava;Rimavska Sobota;Banskobystricky kraj;24;18;75.00;18;515094
Kruzno;Rimavska Sobota;Banskobystricky kraj;291;155;53.26;155;515108
Kyjatice;Rimavska Sobota;Banskobystricky kraj;60;35;58.33;35;515116
Lehota nad Rimavicou;Rimavska Sobota;Banskobystricky kraj;240;108;45.00;108;515124
Lenartovce;Rimavska Sobota;Banskobystricky kraj;391;121;30.94;121;515132
Lenka;Rimavska Sobota;Banskobystricky kraj;168;95;56.54;95;515141
Lipovec;Rimavska Sobota;Banskobystricky kraj;54;9;16.66;9;515167
Lukovistia;Rimavska Sobota;Banskobystricky kraj;152;68;44.73;68;515175
Martinova;Rimavska Sobota;Banskobystricky kraj;164;30;18.29;30;515183
Neporadza;Rimavska Sobota;Banskobystricky kraj;224;62;27.67;62;515205
Nizny Skalnik;Rimavska Sobota;Banskobystricky kraj;160;78;48.75;78;557790
Nova Basta;Rimavska Sobota;Banskobystricky kraj;388;108;27.83;108;515230
Oravka;Rimavska Sobota;Banskobystricky kraj;129;69;53.48;69;515248
Ozdany;Rimavska Sobota;Banskobystricky kraj;1258;476;37.83;476;515264
Padarovce;Rimavska Sobota;Banskobystricky kraj;128;46;35.93;46;515272
Pavlovce;Rimavska Sobota;Banskobystricky kraj;263;47;17.87;47;515281
Petrovce;Rimavska Sobota;Banskobystricky kraj;182;51;28.2;51;515299
Poproc;Rimavska Sobota;Banskobystricky kraj;19;11;57.89;11;515337
Potok;Rimavska Sobota;Banskobystricky kraj;29;20;68.96;20;515345
Radnovce;Rimavska Sobota;Banskobystricky kraj;601;170;28.28;170;515353
Rakytnik;Rimavska Sobota;Banskobystricky kraj;207;71;34.29;71;557854
Ratkovska Lehota;Rimavska Sobota;Banskobystricky kraj;42;27;64.28;27;515388
Ratkovska Sucha;Rimavska Sobota;Banskobystricky kraj;41;21;51.21;21;515396
Riecka;Rimavska Sobota;Banskobystricky kraj;184;42;22.82;42;557765
Rimavska Bana;Rimavska Sobota;Banskobystricky kraj;402;171;42.53;171;515426
Rimavska Sec;Rimavska Sobota;Banskobystricky kraj;1419;142;10.00;142;515442
Rimavska Sobota;Rimavska Sobota;Banskobystricky kraj;18417;7048;38.26;7048;514462
Rimavske Brezovo;Rimavska Sobota;Banskobystricky kraj;407;163;40.04;163;515451
Rimavske Janovce;Rimavska Sobota;Banskobystricky kraj;1044;300;28.73;300;515469
Rimavske Zaluzany;Rimavska Sobota;Banskobystricky kraj;287;168;58.53;168;557811
Rovne;Rimavska Sobota;Banskobystricky kraj;93;44;47.31;44;515485
Rumince;Rimavska Sobota;Banskobystricky kraj;316;120;37.97;120;515493
Slizke;Rimavska Sobota;Banskobystricky kraj;132;30;22.72;30;515531
Stara Basta;Rimavska Sobota;Banskobystricky kraj;279;73;26.16;73;515540
Stranska;Rimavska Sobota;Banskobystricky kraj;279;76;27.24;76;515566
Studena;Rimavska Sobota;Banskobystricky kraj;210;45;21.42;45;515582
Sutor;Rimavska Sobota;Banskobystricky kraj;389;128;32.90;128;515604
Simonovce;Rimavska Sobota;Banskobystricky kraj;399;119;29.82;119;515621
Sirkovce;Rimavska Sobota;Banskobystricky kraj;684;146;21.34;146;515639
Spanie Pole;Rimavska Sobota;Banskobystricky kraj;73;41;56.16;41;515647
Strkovec;Rimavska Sobota;Banskobystricky kraj;291;56;19.24;56;515655
Tachty;Rimavska Sobota;Banskobystricky kraj;425;191;44.94;191;515663
Teply Vrch;Rimavska Sobota;Banskobystricky kraj;235;139;59.14;139;515671
Tisovec;Rimavska Sobota;Banskobystricky kraj;3148;1365;43.36;1365;515680
Tomasovce;Rimavska Sobota;Banskobystricky kraj;160;66;41.25;66;515698
Uzovska Panica;Rimavska Sobota;Banskobystricky kraj;521;103;19.76;103;515701
Valice;Rimavska Sobota;Banskobystricky kraj;199;67;33.66;67;515795
Vcelince;Rimavska Sobota;Banskobystricky kraj;625;114;18.24;114;515710
Vecelkov;Rimavska Sobota;Banskobystricky kraj;191;60;31.41;60;515728
Velke Teriakovce;Rimavska Sobota;Banskobystricky kraj;695;279;40.14;279;515736
Velky Blh;Rimavska Sobota;Banskobystricky kraj;863;236;27.34;236;515744
Vieska nad Blhom;Rimavska Sobota;Banskobystricky kraj;122;48;39.34;48;515752
Vlkyna;Rimavska Sobota;Banskobystricky kraj;242;48;19.83;48;515779
Vysne Valice;Rimavska Sobota;Banskobystricky kraj;201;51;25.37;51;557901
Vysny Skalnik;Rimavska Sobota;Banskobystricky kraj;124;68;54.83;68;515809
Zador;Rimavska Sobota;Banskobystricky kraj;930;25;2.68;25;515817
Zacharovce;Rimavska Sobota;Banskobystricky kraj;327;85;25.99;85;557927
Zip;Rimavska Sobota;Banskobystricky kraj;156;65;41.66;65;515841
Balog nad Iplom;Velky Krtis;Banskobystricky kraj;667;258;38.68;258;515868
Batorova;Velky Krtis;Banskobystricky kraj;292;105;35.95;105;515876
Brusnik;Velky Krtis;Banskobystricky kraj;91;32;35.16;32;515884
Busince;Velky Krtis;Banskobystricky kraj;1128;337;29.87;337;515892
Cebovce;Velky Krtis;Banskobystricky kraj;881;325;36.88;325;515906
Celare;Velky Krtis;Banskobystricky kraj;383;109;28.45;109;515914
Celovce;Velky Krtis;Banskobystricky kraj;323;126;39.00;126;515922
Cervenany;Velky Krtis;Banskobystricky kraj;29;15;51.72;15;515931
Dacov Lom;Velky Krtis;Banskobystricky kraj;323;134;41.48;134;515949
Dolinka;Velky Krtis;Banskobystricky kraj;423;130;30.73;130;515957
Dolna Strehova;Velky Krtis;Banskobystricky kraj;853;413;48.41;413;515965
Dolne Plachtince;Velky Krtis;Banskobystricky kraj;493;247;50.10;247;515973
Dolne Strhare;Velky Krtis;Banskobystricky kraj;157;77;49.04;77;515981
Durkovce;Velky Krtis;Banskobystricky kraj;112;40;35.71;40;515990
Glabusovce;Velky Krtis;Banskobystricky kraj;95;48;50.52;48;516007
Horna Strehova;Velky Krtis;Banskobystricky kraj;128;60;46.87;60;516015
Horne Plachtince;Velky Krtis;Banskobystricky kraj;180;78;43.33;78;516023
Horne Strhare;Velky Krtis;Banskobystricky kraj;202;101;50.00;101;516031
Hrusov;Velky Krtis;Banskobystricky kraj;675;355;52.59;355;516040
Chrastince;Velky Krtis;Banskobystricky kraj;190;53;27.89;53;516058
Chrùany;Velky Krtis;Banskobystricky kraj;104;54;51.92;54;516066
Ipelske Predmostie;Velky Krtis;Banskobystricky kraj;472;154;32.62;154;516074
Kamenne Kosihy;Velky Krtis;Banskobystricky kraj;272;134;49.26;134;516082
Kiarov;Velky Krtis;Banskobystricky kraj;253;120;47.43;120;516091
Klenany;Velky Krtis;Banskobystricky kraj;230;73;31.73;73;516104
Kolare;Velky Krtis;Banskobystricky kraj;208;78;37.50;78;516112
Kosihovce;Velky Krtis;Banskobystricky kraj;438;163;37.21;163;516121
Kosihy nad Iplom;Velky Krtis;Banskobystricky kraj;383;117;30.54;117;516139
Kovacovce;Velky Krtis;Banskobystricky kraj;276;87;31.52;87;516147
Lesenice;Velky Krtis;Banskobystricky kraj;427;182;42.62;182;516155
ºuboriecka;Velky Krtis;Banskobystricky kraj;143;86;60.13;86;516163
Mala Calomija;Velky Krtis;Banskobystricky kraj;171;97;56.72;97;516171
Male Straciny;Velky Krtis;Banskobystricky kraj;116;48;41.37;48;558206
Male Zlievce;Velky Krtis;Banskobystricky kraj;227;112;49.33;112;516198
Maly Krtis;Velky Krtis;Banskobystricky kraj;408;200;49.01;200;558192
Modry Kamen;Velky Krtis;Banskobystricky kraj;1273;530;41.63;530;516210
Mula;Velky Krtis;Banskobystricky kraj;231;49;21.21;49;516228
Nenince;Velky Krtis;Banskobystricky kraj;1130;493;43.62;493;516236
Nova Ves;Velky Krtis;Banskobystricky kraj;332;143;43.07;143;516244
Obeckov;Velky Krtis;Banskobystricky kraj;378;165;43.65;165;516252
Olovary;Velky Krtis;Banskobystricky kraj;243;124;51.02;124;516261
Opatovska Nova Ves;Velky Krtis;Banskobystricky kraj;500;224;44.80;224;516279
Opava;Velky Krtis;Banskobystricky kraj;92;30;32.60;30;516287
Potor;Velky Krtis;Banskobystricky kraj;649;257;39.59;257;516295
Pravica;Velky Krtis;Banskobystricky kraj;94;21;22.34;21;516309
Pribelce;Velky Krtis;Banskobystricky kraj;464;223;48.06;223;516317
Secianky;Velky Krtis;Banskobystricky kraj;297;71;23.90;71;516333
Selany;Velky Krtis;Banskobystricky kraj;156;72;46.15;72;516341
Senne;Velky Krtis;Banskobystricky kraj;160;85;53.12;85;516368
Sklabina;Velky Krtis;Banskobystricky kraj;737;285;38.67;285;516376
Slovenske Darmoty;Velky Krtis;Banskobystricky kraj;401;126;31.42;126;516384
Slovenske Klacany;Velky Krtis;Banskobystricky kraj;135;50;37.03;50;516392
Stredne Plachtince;Velky Krtis;Banskobystricky kraj;514;203;39.49;203;516406
Suchan;Velky Krtis;Banskobystricky kraj;207;92;44.44;92;516414
Suche Brezovo;Velky Krtis;Banskobystricky kraj;72;32;44.44;32;516422
Sirakov;Velky Krtis;Banskobystricky kraj;178;57;32.02;57;516431
Sula;Velky Krtis;Banskobystricky kraj;58;30;51.72;30;516449
Trebusovce;Velky Krtis;Banskobystricky kraj;156;74;47.43;74;516457
Velka Calomija;Velky Krtis;Banskobystricky kraj;487;170;34.90;170;516465
Velka Ves nad Iplom;Velky Krtis;Banskobystricky kraj;337;118;35.01;118;516473
Velke Straciny;Velky Krtis;Banskobystricky kraj;134;71;52.98;71;558214
Velke Zlievce;Velky Krtis;Banskobystricky kraj;369;118;31.97;118;516490
Velky Krtis;Velky Krtis;Banskobystricky kraj;9478;3838;40.49;3835;515850
Velky Lom;Velky Krtis;Banskobystricky kraj;132;69;52.27;69;516503
Vieska;Velky Krtis;Banskobystricky kraj;162;87;53.70;87;516511
Vinica;Velky Krtis;Banskobystricky kraj;1556;459;29.49;459;516520
Vrbovka;Velky Krtis;Banskobystricky kraj;308;86;27.92;86;516538
Zahorce;Velky Krtis;Banskobystricky kraj;548;270;49.27;270;516546
Zavada;Velky Krtis;Banskobystricky kraj;386;182;47.15;182;516554
Zombor;Velky Krtis;Banskobystricky kraj;107;40;37.38;40;516562
Zelovce;Velky Krtis;Banskobystricky kraj;1011;392;38.77;392;516571
Detva;Detva;Banskobystricky kraj;11895;5624;47.28;5624;518263
Detvianska Huta;Detva;Banskobystricky kraj;571;271;47.46;271;518271
Dubravy;Detva;Banskobystricky kraj;792;396;50.00;396;518379
Horny Tisovnik;Detva;Banskobystricky kraj;150;82;54.66;82;518450
Hrinova;Detva;Banskobystricky kraj;6161;2609;42.34;2609;518468
Klokoc;Detva;Banskobystricky kraj;430;218;50.69;218;518492
Korytarky;Detva;Banskobystricky kraj;795;396;49.81;396;580520
Krivan;Detva;Banskobystricky kraj;1429;828;57.94;828;518549
Latky;Detva;Banskobystricky kraj;502;278;55.37;278;511510
Podkrivan;Detva;Banskobystricky kraj;475;235;49.47;235;511731
Slatinske Lazy;Detva;Banskobystricky kraj;430;219;50.93;219;518794
Stara Huta;Detva;Banskobystricky kraj;268;147;54.85;147;518816
Stozok;Detva;Banskobystricky kraj;822;480;58.39;480;518824
Viglas;Detva;Banskobystricky kraj;1314;733;55.78;733;518921
Viglasska Huta - Kalinka;Detva;Banskobystricky kraj;289;168;58.13;168;518930
Bzovik;Krupina;Banskobystricky kraj;832;433;52.04;433;518212
Cerovo;Krupina;Banskobystricky kraj;450;214;47.55;214;518239
Cabradsky Vrbovok;Krupina;Banskobystricky kraj;191;99;51.83;99;518247
Cekovce;Krupina;Banskobystricky kraj;330;148;44.84;148;518255
Devicie;Krupina;Banskobystricky kraj;258;159;61.62;159;518280
Dolne Mladonice;Krupina;Banskobystricky kraj;106;67;63.20;67;518301
Dolny Badin;Krupina;Banskobystricky kraj;208;126;60.57;126;518310
Domaniky;Krupina;Banskobystricky kraj;178;72;40.44;72;518336
Drazovce;Krupina;Banskobystricky kraj;103;51;49.51;51;518344
Drienovo;Krupina;Banskobystricky kraj;90;66;73.33;66;518352
Dudince;Krupina;Banskobystricky kraj;1538;1014;65.92;1014;518387
Hontianske Moravce;Krupina;Banskobystricky kraj;642;294;45.79;294;518409
Hontianske Nemce;Krupina;Banskobystricky kraj;1159;578;49.87;578;518417
Hontianske Tesare;Krupina;Banskobystricky kraj;707;270;38.18;270;518425
Horne Mladonice;Krupina;Banskobystricky kraj;148;88;59.45;88;518433
Horny Badin;Krupina;Banskobystricky kraj;155;85;54.83;85;518441
Jalsovik;Krupina;Banskobystricky kraj;154;102;66.23;102;518484
Kozi Vrbovok;Krupina;Banskobystricky kraj;122;77;63.11;77;518514
Kralovce - Krnisov;Krupina;Banskobystricky kraj;131;75;57.25;75;518531
Krupina;Krupina;Banskobystricky kraj;6153;3207;52.12;3201;518557
Lackov;Krupina;Banskobystricky kraj;85;51;60.00;51;518565
Ladzany;Krupina;Banskobystricky kraj;236;150;63.55;150;518573
Lisov;Krupina;Banskobystricky kraj;180;92;51.11;92;518603
Litava;Krupina;Banskobystricky kraj;576;254;44.09;254;518611
Medovarce;Krupina;Banskobystricky kraj;163;70;42.94;70;518646
Rykyncice;Krupina;Banskobystricky kraj;253;154;60.86;154;518701
Sebechleby;Krupina;Banskobystricky kraj;940;522;55.53;520;518735
Selce;Krupina;Banskobystricky kraj;89;52;58.42;52;518743
Senohrad;Krupina;Banskobystricky kraj;601;315;52.41;315;518751
Sudince;Krupina;Banskobystricky kraj;58;28;48.27;28;518832
Sudovce;Krupina;Banskobystricky kraj;151;70;46.35;70;518841
Terany;Krupina;Banskobystricky kraj;471;233;49.46;233;518867
Trpin;Krupina;Banskobystricky kraj;95;59;62.10;59;518883
Unatin;Krupina;Banskobystricky kraj;145;92;63.44;92;518905
Zemiansky Vrbovok;Krupina;Banskobystricky kraj;69;35;50.72;35;518956
Zibritov;Krupina;Banskobystricky kraj;69;37;53.62;37;518999
Babina;Zvolen;Banskobystricky kraj;419;253;60.38;253;518166
Bacurov;Zvolen;Banskobystricky kraj;131;82;62.59;82;518174
Breziny;Zvolen;Banskobystricky kraj;301;137;45.51;137;518191
Budca;Zvolen;Banskobystricky kraj;1089;543;49.86;543;518204
Bzovska Lehotka;Zvolen;Banskobystricky kraj;109;60;55.04;60;518221
Dobra Niva;Zvolen;Banskobystricky kraj;1530;881;57.58;881;518298
Dubove;Zvolen;Banskobystricky kraj;231;129;55.84;129;518361
Hronska Breznica;Zvolen;Banskobystricky kraj;217;104;47.92;104;518476
Kovacova;Zvolen;Banskobystricky kraj;1315;824;62.66;824;518506
Lesù (vojensky obvod);Zvolen;Banskobystricky kraj;27;5;18.51;5;518581
Lieskovec;Zvolen;Banskobystricky kraj;1108;658;59.38;658;558133
Lukavica;Zvolen;Banskobystricky kraj;198;126;63.63;126;558087
Michalkova;Zvolen;Banskobystricky kraj;37;22;59.45;22;518654
Ocova;Zvolen;Banskobystricky kraj;2093;1066;50.93;1065;518662
Ostra Luka;Zvolen;Banskobystricky kraj;259;141;54.44;141;518671
Pliesovce;Zvolen;Banskobystricky kraj;1890;1012;53.54;1012;518689
Podzamcok;Zvolen;Banskobystricky kraj;412;256;62.13;256;518697
Sasa;Zvolen;Banskobystricky kraj;751;374;49.80;374;518727
Sielnica;Zvolen;Banskobystricky kraj;1124;529;47.06;529;518760
Sliac;Zvolen;Banskobystricky kraj;4171;2529;60.63;2528;518808
Trnie;Zvolen;Banskobystricky kraj;294;175;59.52;175;518875
Turova;Zvolen;Banskobystricky kraj;352;228;64.77;228;518891
Velka Luka;Zvolen;Banskobystricky kraj;561;354;63.10;354;581585
Zvolen;Zvolen;Banskobystricky kraj;34275;17330;50.56;17327;518158
Zvolenska Slatina;Zvolen;Banskobystricky kraj;2279;1204;52.83;1204;518972
Zelezna Breznica;Zvolen;Banskobystricky kraj;445;248;55.73;248;518981
Badan;Banska Stiavnica;Banskobystricky kraj;140;71;50.71;71;516601
Banska Bela;Banska Stiavnica;Banskobystricky kraj;967;480;49.63;480;516627
Banska Stiavnica;Banska Stiavnica;Banskobystricky kraj;8176;4115;50.33;4115;516643
Bansky Studenec;Banska Stiavnica;Banskobystricky kraj;366;175;47.81;175;516651
Beluj;Banska Stiavnica;Banskobystricky kraj;111;53;47.74;53;516678
Dekys;Banska Stiavnica;Banskobystricky kraj;168;99;58.92;99;516716
Ilija;Banska Stiavnica;Banskobystricky kraj;286;155;54.19;155;516856
Kozelnik;Banska Stiavnica;Banskobystricky kraj;139;68;48.92;68;516953
Mociar;Banska Stiavnica;Banskobystricky kraj;121;60;49.58;60;517071
Pocuvadlo;Banska Stiavnica;Banskobystricky kraj;91;54;59.34;54;517160
Podhorie;Banska Stiavnica;Banskobystricky kraj;300;183;61.00;183;517143
Prencov;Banska Stiavnica;Banskobystricky kraj;535;262;48.97;262;517178
Svaty Anton;Banska Stiavnica;Banskobystricky kraj;949;489;51.52;489;516597
Stiavnicke Bane;Banska Stiavnica;Banskobystricky kraj;745;430;57.71;430;517283
Vysoka;Banska Stiavnica;Banskobystricky kraj;120;68;56.66;68;517372
Brehy;Zarnovica;Banskobystricky kraj;888;454;51.12;453;581607
Hodrusa - Hamre;Zarnovica;Banskobystricky kraj;1813;923;50.91;921;516759
Horne Hamre;Zarnovica;Banskobystricky kraj;531;310;58.38;310;516805
Hrabicov;Zarnovica;Banskobystricky kraj;474;226;47.67;226;516813
Hronsky Benadik;Zarnovica;Banskobystricky kraj;968;506;52.27;506;516830
Klak;Zarnovica;Banskobystricky kraj;176;100;56.81;100;516902
Mala Lehota;Zarnovica;Banskobystricky kraj;738;369;50.00;369;517062
Nova Bana;Zarnovica;Banskobystricky kraj;5835;3026;51.85;3020;517097
Orovnica;Zarnovica;Banskobystricky kraj;464;230;49.56;230;580546
Ostry Grun;Zarnovica;Banskobystricky kraj;447;247;55.25;247;517119
Pila;Zarnovica;Banskobystricky kraj;94;37;39.36;37;517127
Rudno nad Hronom;Zarnovica;Banskobystricky kraj;432;242;56.01;242;517232
Tekovska Breznica;Zarnovica;Banskobystricky kraj;1022;582;56.94;582;517291
Velka Lehota;Zarnovica;Banskobystricky kraj;924;475;51.40;475;517330
Velke Pole;Zarnovica;Banskobystricky kraj;364;141;38.73;141;517348
Voznica;Zarnovica;Banskobystricky kraj;515;267;51.84;267;517356
Zarnovica;Zarnovica;Banskobystricky kraj;4914;2336;47.53;2336;517381
Zupkov;Zarnovica;Banskobystricky kraj;709;327;46.12;325;517399
Bartosova Lehotka;Ziar nad Hronom;Banskobystricky kraj;294;169;57.48;169;516660
Bzenica;Ziar nad Hronom;Banskobystricky kraj;521;276;52.97;276;516708
Dolna Trnavka;Ziar nad Hronom;Banskobystricky kraj;271;196;72.32;196;516724
Dolna Ves;Ziar nad Hronom;Banskobystricky kraj;175;88;50.28;88;516732
Dolna Zdana;Ziar nad Hronom;Banskobystricky kraj;703;366;52.06;366;516741
Hlinik nad Hronom;Ziar nad Hronom;Banskobystricky kraj;2291;1232;53.77;1232;516767
Horna Ves;Ziar nad Hronom;Banskobystricky kraj;562;318;56.58;318;581747
Horna Zdana;Ziar nad Hronom;Banskobystricky kraj;440;222;50.45;222;516791
Hronska Dubrava;Ziar nad Hronom;Banskobystricky kraj;335;178;53.13;178;516821
Ihrac;Ziar nad Hronom;Banskobystricky kraj;439;210;47.83;210;516848
Janova Lehota;Ziar nad Hronom;Banskobystricky kraj;784;404;51.53;402;516872
Jastraba;Ziar nad Hronom;Banskobystricky kraj;457;240;52.51;240;516881
Kopernica;Ziar nad Hronom;Banskobystricky kraj;372;129;34.67;129;516937
Kosorin;Ziar nad Hronom;Banskobystricky kraj;384;204;53.12;204;516945
Krahule;Ziar nad Hronom;Banskobystricky kraj;253;145;57.31;145;516961
Kremnica;Ziar nad Hronom;Banskobystricky kraj;4284;2293;53.52;2288;516970
Kremnicke Bane;Ziar nad Hronom;Banskobystricky kraj;203;110;54.18;110;516988
Kunesov;Ziar nad Hronom;Banskobystricky kraj;180;77;42.77;77;516996
Ladomerska Vieska;Ziar nad Hronom;Banskobystricky kraj;688;356;51.74;356;599328
Lehotka pod Brehmi;Ziar nad Hronom;Banskobystricky kraj;312;184;58.97;184;517011
Lovca;Ziar nad Hronom;Banskobystricky kraj;551;338;61.34;337;517020
Lovcica - Trubin;Ziar nad Hronom;Banskobystricky kraj;1264;731;57.83;731;517038
Lucky;Ziar nad Hronom;Banskobystricky kraj;170;88;51.76;88;517046
Lutila;Ziar nad Hronom;Banskobystricky kraj;1083;657;60.66;657;599336
Nevolne;Ziar nad Hronom;Banskobystricky kraj;341;214;62.75;214;517089
Pitelova;Ziar nad Hronom;Banskobystricky kraj;560;305;54.46;305;517135
Prestavlky;Ziar nad Hronom;Banskobystricky kraj;547;312;57.03;312;517186
Prochot;Ziar nad Hronom;Banskobystricky kraj;484;279;57.64;279;517194
Repiste;Ziar nad Hronom;Banskobystricky kraj;259;164;63.32;164;517216
Sklene Teplice;Ziar nad Hronom;Banskobystricky kraj;424;285;67.21;285;517241
Slaska;Ziar nad Hronom;Banskobystricky kraj;405;217;53.58;217;517259
Stara Kremnicka;Ziar nad Hronom;Banskobystricky kraj;882;410;46.48;410;517267
Trnava Hora;Ziar nad Hronom;Banskobystricky kraj;980;488;49.79;488;517313
Vyhne;Ziar nad Hronom;Banskobystricky kraj;1051;531;50.52;531;517364
Ziar nad Hronom;Ziar nad Hronom;Banskobystricky kraj;14974;6971;46.55;6969;516589
Abrahamovce;Bardejov;Presovsky kraj;277;123;44.40;123;519014
Andrejova;Bardejov;Presovsky kraj;261;133;50.95;133;519022
Bardejov;Bardejov;Presovsky kraj;25590;11972;46.78;11963;519006
Bartosovce;Bardejov;Presovsky kraj;566;331;58.48;331;519049
Becherov;Bardejov;Presovsky kraj;220;98;44.54;98;519057
Beloveza;Bardejov;Presovsky kraj;644;372;57.76;372;519065
Bogliarka;Bardejov;Presovsky kraj;100;61;61.00;61;519073
Brezov;Bardejov;Presovsky kraj;321;164;51.09;164;519081
Brezovka;Bardejov;Presovsky kraj;101;55;54.45;55;519090
Buclovany;Bardejov;Presovsky kraj;183;103;56.28;103;519103
